Year,Series,Unit,Value
2015,"Hazardous waste and other chemicals, average Basel/Montreal/Stockholm/Rotterdam convention compliance",Percentage,50.0
2020,"Hazardous waste and other chemicals, average Basel/Montreal/Stockholm/Rotterdam convention compliance",Percentage,48.33333
