Year,Series,Unit,Value
2015,Score of adoption and implementation of national DRR strategies in line with the Sendai Framework,Index,0.0
2016,Score of adoption and implementation of national DRR strategies in line with the Sendai Framework,Index,0.0
2017,Score of adoption and implementation of national DRR strategies in line with the Sendai Framework,Index,0.8
2018,Score of adoption and implementation of national DRR strategies in line with the Sendai Framework,Index,0.775
2019,Score of adoption and implementation of national DRR strategies in line with the Sendai Framework,Index,0.775
2020,Score of adoption and implementation of national DRR strategies in line with the Sendai Framework,Index,0.775
