Year,Series,Unit,Value
2022,"Legal framework for gender equality (percentage, scale 1 - 100)_Area 1 (legal framework and public life)",Percentage,63.64
2024,"Legal framework for gender equality (percentage, scale 1 - 100)_Area 1 (legal framework and public life)",Percentage,63.64
2022,"Legal framework for gender equality (percentage, scale 1 - 100)_Area 2 (violence against women)",Percentage,66.67
2024,"Legal framework for gender equality (percentage, scale 1 - 100)_Area 2 (violence against women)",Percentage,66.67
2022,"Legal framework for gender equality (percentage, scale 1 - 100)_Area 3 (employment and economic benefits)",Percentage,30.0
2024,"Legal framework for gender equality (percentage, scale 1 - 100)_Area 3 (employment and economic benefits)",Percentage,30.0
2022,"Legal framework for gender equality (percentage, scale 1 - 100)_Area 4 (marriage and family)",Percentage,72.73
2024,"Legal framework for gender equality (percentage, scale 1 - 100)_Area 4 (marriage and family)",Percentage,72.73
