Year,Series,Unit,Value
2005,Unsentenced detainees (Pre-trial),% of prison population,31.26
2012,Unsentenced detainees (Pre-trial),% of prison population,35.45
2015,Unsentenced detainees (Pre-trial),% of prison population,37.85
2016,Unsentenced detainees (Pre-trial),% of prison population,38.3
2019,Unsentenced detainees (Pre-trial),% of prison population,34.42
2023,Unsentenced detainees (Pre-trial),% of prison population,42.86
