Year,Series,Unit,Value
2000,"Universal health coverage, service coverage index",Index,25
2005,"Universal health coverage, service coverage index",Index,26
2010,"Universal health coverage, service coverage index",Index,33
2015,"Universal health coverage, service coverage index",Index,36
2017,"Universal health coverage, service coverage index",Index,33
2019,"Universal health coverage, service coverage index",Index,30
2021,"Universal health coverage, service coverage index",Index,30
