Year,Series,Unit,Value
2015,Level of national compliance with labour rights,Score from 0 (better) to 10 (worse) compliance with labour rights,1.27
2016,Level of national compliance with labour rights,Score from 0 (better) to 10 (worse) compliance with labour rights,1.27
2017,Level of national compliance with labour rights,Score from 0 (better) to 10 (worse) compliance with labour rights,1.27
2018,Level of national compliance with labour rights,Score from 0 (better) to 10 (worse) compliance with labour rights,1.1
2019,Level of national compliance with labour rights,Score from 0 (better) to 10 (worse) compliance with labour rights,1.1
2020,Level of national compliance with labour rights,Score from 0 (better) to 10 (worse) compliance with labour rights,1.1
2021,Level of national compliance with labour rights,Score from 0 (better) to 10 (worse) compliance with labour rights,1.1
2022,Level of national compliance with labour rights,Score from 0 (better) to 10 (worse) compliance with labour rights,1.1
2023,Level of national compliance with labour rights,Score from 0 (better) to 10 (worse) compliance with labour rights,1.1
