Year,Series,Unit,Value
2010,Proportion of women in managerial positions - 13th ICLS,Percentage,18.12
2022,Proportion of women in managerial positions - 13th ICLS,Percentage,19.74
2010,Proportion of women in senior and middle management positions - 13th ICLS,Percentage,19.29
2022,Proportion of women in senior and middle management positions - 13th ICLS,Percentage,17.74
