Year,Series,Unit,Value
2015,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national DRR strategies,Percentage,0
2016,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national DRR strategies,Percentage,0
2017,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national DRR strategies,Percentage,0
2018,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national DRR strategies,Percentage,0
2019,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national DRR strategies,Percentage,0
2020,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national DRR strategies,Percentage,0
