Year,Series,Unit,Value
2018,Ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months,% of female aged 15 and above,25.5
2018,Ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months,% of female aged 15-49,30.6
